IE_NAME;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP46;CP_QUANTITY;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
F-0033;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;21;Lucky Rose;WD-TF-F-0033;49;;;1,99;USD
F-0034;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0034;50;;;1,99;USD
F-0035;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0035;50;;;1,99;USD
F-0036;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0036;50;;;1,99;USD
F-0037;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;21;Lucky Rose;WD-TF-F-0037;50;;;1,99;USD
F-0038;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;WD-TF-F-0038;49;;;1,99;USD
F-0039;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0039;50;;;1,99;USD
F-0040;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0040;50;;;1,99;USD
F-0041;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0041;50;;;1,99;USD
F-0042;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;WD-TF-F-0042;50;;;1,99;USD
F-0043;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0043;49;;;1,99;USD
F-0044;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0044;50;;;1,99;USD
F-0045;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0045;50;;;1,99;USD
F-0046;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0046;50;;;1,99;USD
F-0047;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0047;50;;;1,99;USD
F-0048;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0048;50;;;1,99;USD
F-0049;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0049;50;;;1,99;USD
F-0050;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0050;50;;;1,99;USD
F-0051;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0051;50;;;1,99;USD
F-0052;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;WD-TF-F-0052;50;;;1,99;USD
F-0053;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0053;50;;;1,99;USD
F-0054;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0054;47;;;1,99;USD
F-0055;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;WD-TF-F-0055;50;;;1,99;USD
F-0056;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0056;48;;;1,99;USD
F-0057;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0057;50;;;1,99;USD
F-0058;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;14;Lucky Rose;WD-TF-F-0058;50;;;1,99;USD
F-0059;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0059;50;;;1,99;USD
F-0060;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0060;50;;;1,99;USD
F-0061;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0061;50;;;1,99;USD
F-0062;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0062;50;;;1,99;USD
F-0063;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0063;50;;;1,99;USD
F-0064;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0064;50;;;1,99;USD
F-0065;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0065;50;;;1,99;USD
F-0066;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0066;50;;;1,99;USD
F-0067;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;WD-TF-F-0067;50;;;1,99;USD
F-0068;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0068;50;;;1,99;USD
F-0069;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;WD-TF-F-0069;50;;;1,99;USD
F-0070;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0070;50;;;1,99;USD
F-0071;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;WD-TF-F-0071;50;;;1,99;USD
F-0072;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0072;50;;;1,99;USD
F-0073;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0073;50;;;1,99;USD
F-0074;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;21;Lucky Rose;WD-TF-F-0074;50;;;1,99;USD
F-0075;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;WD-TF-F-0075;50;;;1,99;USD
F-0076;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;WD-TF-F-0076;50;;;1,99;USD
F-0077;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0077;50;;;1,99;USD
F-0078;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0078;50;;;1,99;USD
F-0079;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0079;50;;;1,99;USD
F-0080;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0080;49;;;1,99;USD
F-0081;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0081;50;;;1,99;USD
F-0082;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0082;50;;;1,99;USD
F-0083;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0083;49;;;1,99;USD
F-0084;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0084;50;;;1,99;USD
F-0085;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0085;50;;;1,99;USD
F-0086;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;WD-TF-F-0086;50;;;1,99;USD
F-0087;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0087;50;;;1,99;USD
F-0088;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0088;50;;;1,99;USD
F-0089;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0089;50;;;1,99;USD
F-0090;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0090;50;;;1,99;USD
F-0091;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0091;50;;;1,99;USD
F-0092;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;WD-TF-F-0092;48;;;1,99;USD
F-0093;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0093;50;;;1,99;USD
F-0094;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0094;50;;;1,99;USD
F-0095;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0095;50;;;1,99;USD
F-0096;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0096;50;;;1,99;USD
F-0097;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0097;50;;;1,99;USD
F-0098;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0098;0;;;1,99;USD
F-0099;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0099;50;;;1,99;USD
F-0100;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0100;50;;;1,99;USD
F-0101;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0101;50;;;1,99;USD
F-0102;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0102;50;;;1,99;USD
F-0103;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0103;50;;;1,99;USD
F-0104;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0104;50;;;1,99;USD
F-0105;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0105;50;;;1,99;USD
F-0106;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0106;50;;;1,99;USD
F-0107;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0107;50;;;1,99;USD
F-0108;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0108;50;;;1,99;USD
F-0109;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0109;50;;;1,99;USD
F-0110;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0110;50;;;1,99;USD
F-0111;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0111;50;;;1,99;USD
F-0112;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0112;50;;;1,99;USD
F-0113;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0113;50;;;1,99;USD
F-0114;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0114;50;;;1,99;USD
F-0115;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0115;50;;;1,99;USD
F-0116;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0116;49;;;1,99;USD
F-0117;Colorful;Geometry;A thin transparent film of 8-10 microns.;F;Geometry;30;Lucky Rose;WD-TF-F-0117;49;;;1,99;USD
F-0118;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0118;50;;;1,99;USD
F-0119;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;WD-TF-F-0119;48;;;1,99;USD
F-0120;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0120;50;;;1,99;USD
F-0121;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0121;50;;;1,99;USD
F-0122;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;WD-TF-F-0122;50;;;1,99;USD
F-0123;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0123;50;;;1,99;USD
F-0124;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;WD-TF-F-0124;50;;;1,99;USD
F-0125;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0125;50;;;1,99;USD
F-0126;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0126;50;;;1,99;USD
F-0127;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0127;50;;;1,99;USD
F-0128;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0128;48;;;1,99;USD
F-0129;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0129;50;;;1,99;USD
F-0130;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0130;50;;;1,99;USD
F-0131;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0131;50;;;1,99;USD
F-0132;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0132;48;;;1,99;USD
F-0133;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;F;Inscriptions;21;Lucky Rose;WD-TF-F-0133;50;;;1,99;USD
F-0134;Colorful;Geometry;A thin transparent film of 8-10 microns.;F;Geometry;30;Lucky Rose;WD-TF-F-0134;50;;;1,99;USD
F-0135;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0135;50;;;1,99;USD
F-0136;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0136;48;;;1,99;USD
F-0137;Colorful;Fruits;A thin transparent film of 8-10 microns.;F;Fruits;14;Lucky Rose;WD-TF-F-0137;50;;;1,99;USD
F-0138;Colorful;Fruits;A thin transparent film of 8-10 microns.;F;Fruits;30;Lucky Rose;WD-TF-F-0138;50;;;1,99;USD
F-0139;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0139;50;;;1,99;USD
F-0140;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0140;49;;;1,99;USD
F-0141;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0141;50;;;1,99;USD
F-0142;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0142;50;;;1,99;USD
F-0143;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0143;48;;;1,99;USD
F-0144;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0144;50;;;1,99;USD
F-0145;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0145;50;;;1,99;USD
F-0146;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;30;Lucky Rose;WD-TF-F-0146;50;;;1,99;USD
F-0147;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0147;50;;;1,99;USD
F-0148;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;30;Lucky Rose;WD-TF-F-0148;50;;;1,99;USD
F-0149;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0149;49;;;1,99;USD
F-0150;;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0150;50;;;1,99;USD
F-0151;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;WD-TF-F-0151;50;;;1,99;USD
F-0152;;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0152;50;;;1,99;USD
F-0153;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;30;Lucky Rose;WD-TF-F-0153;50;;;1,99;USD
F-0154;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;21;Lucky Rose;WD-TF-F-0154;49;;;1,99;USD
F-0155;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0155;49;;;1,99;USD
F-0156;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;WD-TF-F-0156;50;;;1,99;USD
F-0157;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0157;50;;;1,99;USD
F-0158;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0158;50;;;1,99;USD
F-0159;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;WD-TF-F-0159;48;;;1,99;USD
F-0160;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;WD-TF-F-0160;50;;;1,99;USD
F-0161;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0161;50;;;1,99;USD
F-0162;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0162;50;;;1,99;USD
F-0163;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;F;Inscriptions;14;Lucky Rose;WD-TF-F-0163;50;;;1,99;USD
F-0164;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0164;50;;;1,99;USD
F-0165;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0165;50;;;1,99;USD
F-0166;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0166;50;;;1,99;USD
F-0167;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0167;50;;;1,99;USD
F-0168;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0168;50;;;1,99;USD
F-0169;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0169;50;;;1,99;USD
F-0170;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0170;50;;;1,99;USD
F-0171;Colorful;Geometry;A thin transparent film of 8-10 microns.;F;Geometry;14;Lucky Rose;WD-TF-F-0171;50;;;1,99;USD
F-0172;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0172;50;;;1,99;USD
F-0173;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;WD-TF-F-0173;50;;;1,99;USD
F-0174;Colorful;Geometry;A thin transparent film of 8-10 microns.;F;Geometry;30;Lucky Rose;WD-TF-F-0174;49;;;1,99;USD
F-0175;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0175;50;;;1,99;USD
F-0176;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0176;50;;;1,99;USD
F-0177;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;WD-TF-F-0177;49;;;1,99;USD
F-0178;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0178;50;;;1,99;USD
F-0179;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;WD-TF-F-0179;50;;;1,99;USD
F-0180;Colorful;Geometry;A thin transparent film of 8-10 microns.;F;Geometry;21;Lucky Rose;WD-TF-F-0180;49;;;1,99;USD
F-0181;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0181;100;;;1,99;USD
F-0182;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;30;Lucky Rose;WD-TF-F-0182;43;;;1,99;USD
F-0183;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;30;Lucky Rose;WD-TF-F-0183;50;;;1,99;USD
F-0184;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0184;48;;;1,99;USD
F-0185;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0185;49;;;1,99;USD
F-0186;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;WD-TF-F-0186;49;;;1,99;USD
F-0187;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0187;100;;;1,99;USD
F-0188;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;21;Lucky Rose;WD-TF-F-0188;100;;;1,99;USD
F-0189;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;WD-TF-F-0189;100;;;1,99;USD
F-0190;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;WD-TF-F-0190;100;;;1,99;USD
F-0191;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;WD-TF-F-0191;100;;;1,99;USD
Metallized sticker Gold 1;Gold;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MG-00001;100;;;;
Metallized sticker Gold 2;Gold;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MG-00002;100;;;;
Metallized sticker Gold 3;Gold;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MG-00003;100;;;;
Metallized sticker Gold 4;Gold;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MG-00004;100;;;;
Metallized sticker Silver 1;Silver;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MS-00001;100;;;;
Metallized sticker Silver 2;Silver;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MS-00002;100;;;;
Metallized sticker Silver 3;Silver;Mixed;The mirror metallic film of 23 microns.;Metallized Stickers;Mixed;50;Lucky Rose;NS-MS-00003;100;;;;
Minic-0001;Colorful;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;WD-TF-M-0001;50;;;0,99;USD
Minic-0002;Colorful;Butterfly;A thin transparent film of 8-10 microns.;Minic;Butterfly;8;Lucky Rose;WD-TF-M-0002;50;;;0,99;USD
Minic-0003;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;WD-TF-M-0003;50;;;0,99;USD
Minic-0004;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;WD-TF-M-0004;50;;;0,99;USD
Minic-0005;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0005;50;;;0,99;USD
Minic-0006;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0006;49;;;0,99;USD
Minic-0007;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0007;50;;;0,99;USD
Minic-0008;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0008;50;;;0,99;USD
Minic-0009;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0009;50;;;0,99;USD
Minic-0010;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0010;50;;;0,99;USD
Minic-0011;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0011;50;;;0,99;USD
Minic-0012;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0012;50;;;0,99;USD
Minic-0013;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0013;50;;;0,99;USD
Minic-0014;Black;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;WD-TF-M-0014;50;;;0,99;USD
Minic-0015;Colorful;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;WD-TF-M-0015;50;;;0,99;USD
Minic-0016;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0016;50;;;0,99;USD
Minic-0017;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;WD-TF-M-0017;50;;;0,99;USD
Minic-0018;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0018;50;;;0,99;USD
Minic-0019;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;WD-TF-M-0019;50;;;0,99;USD
Minic-0020;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0020;50;;;0,99;USD
Minic-0021;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0021;49;;;0,99;USD
Minic-0022;Colorful;Abstraction;A thin transparent film of 8-10 microns.;Minic;Abstraction;8;Lucky Rose;WD-TF-M-0022;50;;;0,99;USD
Minic-0023;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;WD-TF-M-0023;50;;;0,99;USD
Minic-0024;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;WD-TF-M-0024;48;;;0,99;USD
Minic-0025;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0025;50;;;0,99;USD
Minic-0026;Colorful;Others;A thin transparent film of 8-10 microns.;Minic;Others;8;Lucky Rose;WD-TF-M-0026;50;;;0,99;USD
Minic-0027;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0027;50;;;0,99;USD
Minic-0028;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;WD-TF-M-0028;50;;;0,99;USD
