IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
131;Pedicure-0002;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0002;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
132;Pedicure-0003;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;;;;WD-WF-P-0003;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
133;Pedicure-0004;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;;;;WD-WF-P-0004;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
134;Pedicure-0005;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0005;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
135;Pedicure-0006;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Thematic;A thin transparent film of 8-10 microns.;Pedicure;Thematic;12;Lucky Rose;;;;WD-WF-P-0006;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
136;Pedicure-0007;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0007;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;1.99;USD
171;F-0008;500;;;/upload/iblock/098/098687ae12ace5f86ffd8d71e1b6c74b.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0008;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
172;3D slider-0001;500;;;/upload/iblock/d13/d130f67bc6127bb5fe98a2a8135031ce.jpg;;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;3D slider;Mixed;30;Lucky Rose;;;;WD-TF-3D-0001;;;;;;;;;;;;;;;;;;;3D slider;;;200;0;0;0;0;;;1.99;USD
173;F-0009;500;;;/upload/iblock/de2/de2be2a278c2935d895c1b9b95e2c1e5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0009;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
174;F-0010;500;;;/upload/iblock/ceb/ceb2fa670a84aabfe0a542bb7d362185.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0010;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
