IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
191;F-0027;500;;;/upload/iblock/160/16043e468f021e806831df7604788955.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;;;;WD-TF-F-0027;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
192;F-0028;500;;;/upload/iblock/921/9211bdab7158552fc467a8ec11e40b16.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0028;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
193;F-0029;500;;;/upload/iblock/bbd/bbd14bf2ce68e1ed94c77dcb065306ec.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0029;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
194;F-0030;500;;;/upload/iblock/3f7/3f75dea5a561a5d5cb5aec0b72694d5f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0030;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
195;F-0031;500;;;/upload/iblock/76f/76f7c4060a135ba16f7d237de9f1205b.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0031;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
196;F-0032;500;;;/upload/iblock/86b/86b7eade7710adfe2ea3554a3cbe287d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0032;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
197;F-0033;500;;;/upload/iblock/0f8/0f8ce3e187c4c0b093f38c2171dd6ec1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;21;Lucky Rose;;;;WD-TF-F-0033;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
198;F-0034;500;;;/upload/iblock/d2b/d2ba02fb2ba35f40bc7c9d8a54a94836.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0034;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
199;F-0035;500;;;/upload/iblock/e47/e474107fa9b729e0e741787b41483501.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0035;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
200;F-0036;500;;;/upload/iblock/d64/d6419d0e2a9293f668cfcfc0b71bb233.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0036;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
201;F-0037;500;;;/upload/iblock/b0c/b0c496666d8276021983397ef393a7e8.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;21;Lucky Rose;;;;WD-TF-F-0037;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
202;F-0038;500;;;/upload/iblock/844/844430671c1ba7b7b9bfedbec1e87b9c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0038;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
203;F-0039;500;;;/upload/iblock/e1b/e1b7f9ac1f95405366eb8f2c7acc7f18.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0039;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
204;F-0040;500;;;/upload/iblock/ace/ace1bf4fce9804054ac445d5de6d4701.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0040;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
205;F-0041;500;;;/upload/iblock/6ae/6ae4ef8b85150eb6234fcc0e0f68770e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0041;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
206;F-0042;500;;;/upload/iblock/390/390ac1e629c66e2163f40f22a737f084.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0042;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
207;F-0043;500;;;/upload/iblock/cfa/cfa9763d8585030fabab22bed6638d24.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0043;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
208;F-0044;500;/upload/iblock/35b/35b1a42d38964500259f8b1c160d81f0.png;;/upload/iblock/928/9289ece390222d7533a2708715206f42.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0044;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
209;F-0045;500;;;/upload/iblock/2da/2daa94e7ad503d5d99b20942f4828794.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0045;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
210;F-0046;500;;;/upload/iblock/4ea/4ea3aa95fd895fddd9ab24cbdc984a84.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0046;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
211;F-0047;500;;;/upload/iblock/03f/03ff11f25b1febc4fc532b5b0f06d35e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0047;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
212;F-0048;500;;;/upload/iblock/899/899d687c7588e2940fb084c39a88cd78.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0048;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
213;F-0049;500;;;/upload/iblock/bb0/bb0982e0d631722c6018ee79f8681e47.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0049;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
214;F-0050;500;;;/upload/iblock/cc6/cc6e77611c892a09cafda62847ab2c4b.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0050;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
215;F-0051;500;;;/upload/iblock/3f1/3f142ee4fd38d63883430152fcc97ca0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0051;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
216;F-0052;500;;;/upload/iblock/735/73544b1f6204e2ee452477528c1ef30a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;;;;WD-TF-F-0052;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
217;F-0053;500;;;/upload/iblock/8a9/8a9301d1e6a8bcde449181c3ea4a0a13.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0053;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
218;F-0054;500;;;/upload/iblock/b57/b573907ed01c535df79d3cb635593fac.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0054;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
219;F-0055;500;;;/upload/iblock/7c7/7c716778ea81dd87983e35f3967223cd.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;;;;WD-TF-F-0055;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
220;F-0056;500;;;/upload/iblock/71f/71faecc1e34f4cc2055ca13784fc48e2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0056;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
221;F-0057;500;;;/upload/iblock/921/92117e847092e479b3caedcc9a3b6b83.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0057;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
222;F-0058;500;;;/upload/iblock/f8f/f8fd6697436bb20c90bf1d68c8ad4a8d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;14;Lucky Rose;;;;WD-TF-F-0058;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
223;F-0059;500;;;/upload/iblock/810/810594b45e3d6f373d4483841c2b372f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0059;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
224;F-0060;500;;;/upload/iblock/879/879c6ed8022201304c9bdcacfef326dc.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0060;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
225;F-0061;500;;;/upload/iblock/65d/65dc3ec76e9370486fa5261095c120f1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0061;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
226;F-0062;500;;;/upload/iblock/b42/b42065e9956348d3dc8681806c43b372.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0062;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
227;F-0063;500;;;/upload/iblock/60c/60cf6415fb63e9b579525678b70ac712.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0063;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
228;F-0064;500;;;/upload/iblock/e80/e80010509772188027628072b2f31b3f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0064;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
229;F-0065;500;;;/upload/iblock/a31/a31387850b88d12499eece91933e5544.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0065;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
230;F-0066;500;;;/upload/iblock/bb1/bb122d3718beed6aa34cd2c1fd177bd2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0066;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
231;F-0067;500;;;/upload/iblock/e5d/e5d5a9895ddb62c9617cf807feb8ffd0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0067;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
232;F-0068;500;;;/upload/iblock/fbf/fbfebd9eb98cf5fb41583a7767dde85d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0068;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
233;F-0069;500;;;/upload/iblock/3ff/3ffac110e6d835baf31d1d969783ad62.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0069;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
234;F-0070;500;;;/upload/iblock/173/1735d73db0d9e50452e695009a32f326.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0070;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
235;F-0071;500;;;/upload/iblock/7c4/7c4bb0c7962a8730aeccf197bf05e37e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;;;;WD-TF-F-0071;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
236;F-0072;500;;;/upload/iblock/774/774dbc9592f4f5a3fd9174e6a56f4b90.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0072;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
237;F-0073;500;;;/upload/iblock/364/364ad3d2c1cd4486866339641e709f45.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0073;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
238;F-0074;500;;;/upload/iblock/b76/b76cd654c074dbb8a4d0d3159b48b073.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;21;Lucky Rose;;;;WD-TF-F-0074;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
239;F-0075;500;;;/upload/iblock/ef4/ef42f2b5a48b1552e987ab1a5f1d73c9.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;;;;WD-TF-F-0075;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
240;F-0076;500;;;/upload/iblock/9c0/9c0ec3e807b2c0f7fd745f69b07b752e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;;;;WD-TF-F-0076;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
241;F-0077;500;;;/upload/iblock/aba/aba2da41ebe36e86ee033824f388cb9a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0077;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
242;F-0078;500;;;/upload/iblock/597/5970ab8ba2b852042790674dfb1b62be.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0078;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
243;F-0079;500;;;/upload/iblock/b69/b694a131a0d560fe4005a102dfefb317.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0079;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
244;F-0080;500;;;/upload/iblock/560/560b50892be3c83ee264c3d0b97c2295.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0080;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
245;F-0081;500;;;/upload/iblock/adf/adfd623e5dcb26516c022c2e0c261b97.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;;;;WD-TF-F-0081;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
246;F-0082;500;;;/upload/iblock/c62/c6285187c5bcc1c7931664468f07df4d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0082;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
247;F-0083;500;;;/upload/iblock/837/837ed75e3fde28940d45e5d023f60362.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0083;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
248;F-0084;500;;;/upload/iblock/54c/54c7a3d2bb1aa098c7a051c06a6d9fa0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;;;;WD-TF-F-0084;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
249;F-0085;500;;;/upload/iblock/94e/94e982d8560e10d5fd9aa7341ac7cac9.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0085;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
250;F-0086;500;;;/upload/iblock/fa4/fa4f256adb23a9b5011be9c1d80c6bc5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;;;;WD-TF-F-0086;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
251;F-0087;500;;;/upload/iblock/3a7/3a7afc7b2654255368b0a395d7d3eebd.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0087;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
252;F-0088;500;;;/upload/iblock/d1d/d1dd5e79782c1c0a0f07b409ee8bb3d1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0088;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
253;F-0089;500;;;/upload/iblock/7ca/7ca28edb5af08d2801725d25458cb907.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0089;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
254;F-0090;500;;;/upload/iblock/3aa/3aa0ead7410fe522982363d6337b96d3.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0090;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
255;F-0091;500;;;/upload/iblock/80c/80cd0c80a80cf0c49769ae81470b916d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0091;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
256;F-0092;500;;;/upload/iblock/7bf/7bfcfe1f6a0b284425d5eb7e7ebef94d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;;;;WD-TF-F-0092;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
257;F-0093;500;;;/upload/iblock/585/58511aa989b2325b911469675d16310f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0093;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
258;F-0094;500;;;/upload/iblock/81b/81b85dde83c4f93d344a78052fb41d02.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0094;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
259;F-0095;500;;;/upload/iblock/9dd/9dd401d791640eae9593389139264d48.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0095;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
260;F-0096;500;;;/upload/iblock/c67/c67d059f7805ff9b1f74c97fd64a7b2f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0096;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
261;F-0097;500;;;/upload/iblock/1ca/1ca9de08f7d693312ff988f519b06e24.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0097;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
262;F-0098;500;;;/upload/iblock/818/8188962d54765c58d5307f8bd8a5ad7f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0098;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
263;F-0099;500;;;/upload/iblock/61c/61c6b99e7e024fedb8738118234d271d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0099;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
264;F-0100;500;;;/upload/iblock/2ac/2ac8979640940041740eb684ccad9daf.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0100;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
265;F-0101;500;;;/upload/iblock/533/533f499b8a4b41cd703889ed1b665626.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0101;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
266;F-0102;500;;;/upload/iblock/13f/13f20d6491a2087acb4e031def4b0c80.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0102;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
267;F-0103;500;;;/upload/iblock/088/08801037e0aa33bc47463aa4090d271c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0103;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
268;F-0104;500;;;/upload/iblock/6b1/6b189c03a4a7b444558dc7fe2d7e32ef.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0104;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
269;F-0105;500;;;/upload/iblock/185/18553df657c9fc0e77c938adde5e4cc0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0105;;;;;;;;;;;;;;;;;;;F series;;;1000;0;0;0;0;;;1.99;USD
