IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
191;F-0027;500;;;/upload/iblock/da5/da5f354b7c5aba18d7f4ace0285e4ec5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;;;;WD-TF-F-0027;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
192;F-0028;500;;;/upload/iblock/7ae/7ae4caae0f9745be848c9edffb287e50.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0028;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
193;F-0029;500;;;/upload/iblock/c93/c93e168b31a466e2ff7d8eb9138c45e6.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0029;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
194;F-0030;500;;;/upload/iblock/1aa/1aafddfe354e072223ecb834c8259882.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0030;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
195;F-0031;500;;;/upload/iblock/076/0769d007e832247020882354f27b0dcd.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0031;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
196;F-0032;500;;;/upload/iblock/bc5/bc5e2e0eac2abb3c49ee60b55a7879db.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0032;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
197;F-0033;500;;;/upload/iblock/0f2/0f2dabf9454ab1298b18c1ac7d6c2cbf.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;21;Lucky Rose;;;;WD-TF-F-0033;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
198;F-0034;500;;;/upload/iblock/b6c/b6c120c2eaa24a109384ac6d3bd13a34.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0034;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
199;F-0035;500;;;/upload/iblock/a85/a85927ee8a11794380fbf8744308fe81.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0035;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
200;F-0036;500;;;/upload/iblock/181/181ff028563d77979c99ca6c3618d3f2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0036;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
201;F-0037;500;;;/upload/iblock/2ac/2ac76304893ef8d1e31cab1593c9f6d1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;21;Lucky Rose;;;;WD-TF-F-0037;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
202;F-0038;500;;;/upload/iblock/26f/26fd483c4bed75f997b7d160afc3ff2b.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0038;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
203;F-0039;500;;;/upload/iblock/00d/00df6fea84aa1e190b90bbfe12126c6b.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0039;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
204;F-0040;500;;;/upload/iblock/7ab/7ab4fc4c2b84dff077965e5264d45eb2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0040;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
205;F-0041;500;;;/upload/iblock/a91/a91e674dfaafa983283340ba7eb3609e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0041;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
206;F-0042;500;;;/upload/iblock/83b/83beeaf975a9b2dfff049e7b277c72a2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0042;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
207;F-0043;500;;;/upload/iblock/8c3/8c35b4a6b1d65769e0ac2138bafd60f5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0043;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
208;F-0044;500;/upload/iblock/0f4/0f4240ca0ed4ddb7e8d731c59b224f36.png;;/upload/iblock/d0b/d0b32cc92b30bcc1f4b7045cacc0f4fb.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0044;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
209;F-0045;500;;;/upload/iblock/655/655a9fd5665293bb1d9dac2163e34dbf.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0045;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
210;F-0046;500;;;/upload/iblock/5c4/5c41215194df798b13997e59f9479de3.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0046;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
211;F-0047;500;;;/upload/iblock/ca2/ca28b243d8a6d8ffdd07222ba4fe46ea.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0047;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
212;F-0048;500;;;/upload/iblock/aff/aff693bcc362b4495872ff86a19cecdf.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0048;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
213;F-0049;500;;;/upload/iblock/056/056bd08d6f9a9ff041bf28e151648f1a.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0049;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
214;F-0050;500;;;/upload/iblock/906/90629e8d7bbdeae4b3782fd1df95142b.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0050;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
215;F-0051;500;;;/upload/iblock/026/026edb06aff6705e3ea766ed21674420.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0051;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
216;F-0052;500;;;/upload/iblock/e69/e69d72af8f57b0989c2ab38be721f0c2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;;;;WD-TF-F-0052;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
217;F-0053;500;;;/upload/iblock/9e2/9e2548e01e3c05775fccff315cb72726.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0053;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
218;F-0054;500;;;/upload/iblock/cac/cacea30f68deaf6e04e724c0621e52f1.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0054;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
219;F-0055;500;;;/upload/iblock/6d4/6d40bd7c5f7e906da78e56de96c8d9ca.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Chabby Chic;A thin transparent film of 8-10 microns.;F;Chabby Chic;14;Lucky Rose;;;;WD-TF-F-0055;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
220;F-0056;500;;;/upload/iblock/e7f/e7f8996cae48158661e5356bf6df8492.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0056;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
221;F-0057;500;;;/upload/iblock/4a9/4a972f8655e620e4db7d30f7ce6bf9c5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0057;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
222;F-0058;500;;;/upload/iblock/9af/9af75438c3d9b37bc821cf61983b079b.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;14;Lucky Rose;;;;WD-TF-F-0058;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
223;F-0059;500;;;/upload/iblock/ef9/ef9fa763fd16bd1ea25dc558148e1ff2.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0059;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
224;F-0060;500;;;/upload/iblock/d3b/d3b25413b0d28c18e82d3518d7300c23.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0060;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
225;F-0061;500;;;/upload/iblock/5f7/5f796189a05eee8b43c4fd1ddcfb0cbb.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0061;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
226;F-0062;500;;;/upload/iblock/f3a/f3a7025a56c1d21d1288a09c890f9d6e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0062;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
227;F-0063;500;;;/upload/iblock/fea/fea214e2b73822d5c45c482539c89b2f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0063;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
228;F-0064;500;;;/upload/iblock/da4/da4e7f83f110abf84ae9c93664faf573.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0064;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
229;F-0065;500;;;/upload/iblock/3f5/3f521493dca999c1a13d0749dd458446.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0065;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
230;F-0066;500;;;/upload/iblock/0d2/0d26fb035a051a6be8ba13ffbc952964.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0066;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
231;F-0067;500;;;/upload/iblock/0eb/0eb8bbc85f60da000d5ade6a59d4a615.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Abstraction;A thin transparent film of 8-10 microns.;F;Abstraction;14;Lucky Rose;;;;WD-TF-F-0067;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
232;F-0068;500;;;/upload/iblock/a79/a798d62aacbe3abf588c27368c6f6eeb.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0068;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
233;F-0069;500;;;/upload/iblock/d7c/d7c6345387aee3ad009d978cf6dd40cb.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0069;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
234;F-0070;500;;;/upload/iblock/13a/13ad78e81c1e4a9cca82ddef2b0252e1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0070;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
235;F-0071;500;;;/upload/iblock/c3d/c3d049c39d1db67e9fdd6668393dcd2d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;;;;WD-TF-F-0071;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
236;F-0072;500;;;/upload/iblock/13a/13ad85f95f77c0ff4b76d448f701e8dc.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0072;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
237;F-0073;500;;;/upload/iblock/1fe/1fe9e0afa75be4ff0d58dfbee36e3456.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0073;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
238;F-0074;500;;;/upload/iblock/2e6/2e6c92fcbd183dfb5c71e5b42d6b610a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Heroes;A thin transparent film of 8-10 microns.;F;Heroes;21;Lucky Rose;;;;WD-TF-F-0074;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
239;F-0075;500;;;/upload/iblock/972/972c55e864d7b937692e23f1668fdd17.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;;;;WD-TF-F-0075;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
240;F-0076;500;;;/upload/iblock/8fa/8faab5b0d64d767f2e72bc0e4e54e579.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;30;Lucky Rose;;;;WD-TF-F-0076;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
241;F-0077;500;;;/upload/iblock/727/7279b1d1f9754f9a2fa86ea0ab6603ea.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0077;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
242;F-0078;500;;;/upload/iblock/9dc/9dc7bbfb7c70227e5829fc396d2c1a47.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0078;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
243;F-0079;500;;;/upload/iblock/b8f/b8f9cd8cbfaa30aa784d8fc6feb74b4c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0079;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
244;F-0080;500;;;/upload/iblock/107/10743a7838f331c4e2cf0db1b1a8b084.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0080;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
245;F-0081;500;;;/upload/iblock/b46/b46f83e911bcaee0f5922f5c844ebe62.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;;;;WD-TF-F-0081;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
246;F-0082;500;;;/upload/iblock/ca1/ca1c25a8ee8e7a9aa05daa911b40ca08.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;21;Lucky Rose;;;;WD-TF-F-0082;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
247;F-0083;500;;;/upload/iblock/92b/92b0b154065be9a7dbd2db4014816f75.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0083;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
248;F-0084;500;;;/upload/iblock/678/67874dea5b7027267e5a533382875b57.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;30;Lucky Rose;;;;WD-TF-F-0084;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
249;F-0085;500;;;/upload/iblock/188/188d43b21520b070fa48dfbe926be16c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0085;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
250;F-0086;500;;;/upload/iblock/893/8933ff430713d3c45ec611fc65957af9.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;;;;WD-TF-F-0086;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
251;F-0087;500;;;/upload/iblock/d2f/d2f35215fe7ccc08889a64bd4935f475.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0087;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
252;F-0088;500;;;/upload/iblock/70c/70cbdb74df9ec5d2cf6a408bdfc034c4.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0088;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
253;F-0089;500;;;/upload/iblock/6c7/6c7d162bdff8957cf26f11db470c3268.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0089;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
254;F-0090;500;;;/upload/iblock/cd3/cd367619702a015f2841ceedd85ccb5e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0090;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
255;F-0091;500;;;/upload/iblock/135/135497a29eb448f6b489a73ac771c0c1.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0091;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
256;F-0092;500;;;/upload/iblock/343/3435f91fc4208088194d3a4aae527268.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;;;;WD-TF-F-0092;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
257;F-0093;500;;;/upload/iblock/16a/16a9982624ea71f490a36c458ea644ac.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0093;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
258;F-0094;500;;;/upload/iblock/c2c/c2c45c553a62e32d4550d1ea3ffd02e8.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0094;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
259;F-0095;500;;;/upload/iblock/3ab/3ab3735f8ee63bfa0b4bbc0fc9704b42.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0095;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
260;F-0096;500;;;/upload/iblock/85d/85d827b93f42c8b70c2b1982a52863f0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0096;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
261;F-0097;500;;;/upload/iblock/daf/dafee3cd914d29d025535eb68d0304dc.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0097;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
262;F-0098;500;;;/upload/iblock/500/500217ac02629ad2df79f8cbda7d487f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0098;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
263;F-0099;500;;;/upload/iblock/40d/40daad9799260a1b7e7d4942dacf659d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0099;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
264;F-0100;500;;;/upload/iblock/518/518f9707a02b5476cf0c5790c717d44f.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0100;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
265;F-0101;500;;;/upload/iblock/756/756387da740840a756d9ec24eefbb965.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0101;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
266;F-0102;500;;;/upload/iblock/f2c/f2cff51b9b38701d7b81c3b75d2808b0.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0102;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
267;F-0103;500;;;/upload/iblock/957/957d2c02af3d1a93ba55222871e4e286.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0103;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
268;F-0104;500;;;/upload/iblock/b48/b484dd6217933776aea30f61a51fc1ba.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Seosons;A thin transparent film of 8-10 microns.;F;Seosons;14;Lucky Rose;;;;WD-TF-F-0104;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
269;F-0105;500;;;/upload/iblock/ab4/ab4a18d59f0f438393e7ad2e112991cb.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0105;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;1.99;USD
