IE_XML_ID;IE_NAME;IE_SORT;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP27;IP_PROP29;IP_PROP36;IP_PROP70;IP_PROP71;IP_PROP72;IP_PROP74;IP_PROP75;IP_PROP76;IP_PROP37;IP_PROP38;IP_PROP40;IP_PROP46;IP_PROP47;IP_PROP48;IP_PROP49;IP_PROP50;IP_PROP51;IP_PROP52;IP_PROP53;IP_PROP54;IP_PROP55;IP_PROP56;IP_PROP57;IP_PROP58;IP_PROP59;IP_PROP60;IP_PROP61;IP_PROP62;IP_PROP63;IP_PROP64;IC_GROUP0;IC_GROUP1;IC_GROUP2;CP_QUANTITY;CP_WEIGHT;CP_WIDTH;CP_HEIGHT;CP_LENGTH;CV_QUANTITY_FROM;CV_QUANTITY_TO;CV_PRICE_1;CV_CURRENCY_1
63;2Fingers-0004;500;;;/upload/iblock/049/049ce5372933f3cfe5e29401948f35dc.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Mixed;A thin transparent film of 8-10 microns.;2Fingers;Mixed;16;Lucky Rose;;;;WD-TF-2F-0004;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;0.00;USD
64;2Fingers-0005;500;;;/upload/iblock/353/3539d6c67b34f010a3dfeafbbdb7f657.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;2Fingers;Mixed;16;Lucky Rose;;;;WD-TF-2F-0005;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;0.00;USD
65;2Fingers-0006;500;;;/upload/iblock/fb5/fb594e21d1cadb41b2cf87eec5574da4.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Heroes;A thin transparent film of 8-10 microns.;2Fingers;Heroes;16;Lucky Rose;;;;WD-TF-2F-0006;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;0.00;USD
66;2Fingers-0007;500;;;/upload/iblock/c17/c17d9e8c442dc88a645c3af885cdf82b.png;Colorful water decal on transparent film. Use only on white background.;;;Black;Mixed;A thin transparent film of 8-10 microns.;2Fingers;Mixed;16;Lucky Rose;;;;WD-TF-2F-0007;;;;;;;;;;;;;;;;;;;2 Fingers series;;;200;0;0;0;0;;;0.00;USD
76;Minic-0001;500;;;/upload/iblock/07a/07af3f0d9c991c3a75bf9e985c168f57.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;Minic;Lace;8;Lucky Rose;;;;WD-TF-M-0001;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
77;Minic-0002;500;;;/upload/iblock/a68/a680c4ccaca57818ae185d1f9c32717e.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;Minic;Butterfly;8;Lucky Rose;;;;WD-TF-M-0002;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
78;Minic-0003;500;;;/upload/iblock/d95/d95415dfef08e1565fc1f4baf20be1ee.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;Minic;Pattern;8;Lucky Rose;;;;WD-TF-M-0003;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
79;Minic-0004;500;;;/upload/iblock/dcf/dcf0c7fd5df5a94f70f80d43b3af0d8a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Fruits;A thin transparent film of 8-10 microns.;Minic;Fruits;8;Lucky Rose;;;;WD-TF-M-0004;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
80;Minic-0005;500;;;/upload/iblock/9df/9df97eb4fc2f3ea68df250ccef66f370.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0005;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
81;Minic-0006;500;;;/upload/iblock/6eb/6eb7e82d7bfb689cd16a6ab91a9da583.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0006;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
82;Minic-0007;500;;;/upload/iblock/db5/db5ab35b0f9bed62736f8b72244f16d3.png;Colorful water decal on transparent film. Use only on white background.;Popular;;Colorful;Flowers;A thin transparent film of 8-10 microns.;Minic;Flowers;8;Lucky Rose;;;;WD-TF-M-0007;;;;;;;;;;;;;;;;;;;Minic series;;;50;0;0;0;0;;;0.99;USD
92;Black-0001;500;/upload/iblock/b2f/b2f9b13e906f4fc84ded6d0e51de2b80.jpg;;/upload/iblock/fbc/fbc36e72d7e81f64c196e7498c30968c.png;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Mixed;A thin transparent film of 8-10 microns.;Black;Mixed;30;Lucky Rose;;;;WD-TF-B-0001;;;;;4;;;;;5;1;5;;;;;;;Black series;;;200;0;0;0;0;;;0.00;USD
93;Black-0002;500;;;/upload/iblock/8db/8db33237cfb7012a05a5f5dbf076c816.png;Black water decal on transparent film. Can be used on any background.;;;Black;People;A thin transparent film of 8-10 microns.;Black;People;14;Lucky Rose;;;;WD-TF-B-0002;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;0.00;USD
94;Black-0003;500;/upload/iblock/ab7/ab7519077ca35818f758e09f76cf680e.jpg;;/upload/iblock/d0d/d0d15ee73b8a9a809d652c30aec17d9a.png;Black water decal on transparent film. Can be used on any background.;;;Black;Lace;A thin transparent film of 8-10 microns.;Black;Lace;14;Lucky Rose;;;;WD-TF-B-0003;;;;;4;;;;;5;1;5;;;;;;;Black series;;;200;0;0;0;0;;;0.00;USD
95;Black-0004;500;;;/upload/iblock/f9e/f9e4da00f110f464bac8159c86174ed1.png;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Lace;A thin transparent film of 8-10 microns.;Black;Lace;14;Lucky Rose;;;;WD-TF-B-0004;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;0.00;USD
96;Black-0005;500;;;/upload/iblock/f22/f2226e584b41065641203aa76efbbffd.png;Black water decal on transparent film. Can be used on any background.;Popular;;Black;Lace;A thin transparent film of 8-10 microns.;Black;Lace;14;Lucky Rose;;;;WD-TF-B-0005;;;;;;;;;;;;;;;;;;;Black series;;;200;0;0;0;0;;;0.00;USD
98;White-0001;500;;;/upload/iblock/38b/38bfa90871706759521d7e831b18db9b.png;White water decal on transparent film. Can be used on any background.;Popular;;White;Geometry;A thin transparent film of 8-10 microns.;White;Geometry;14;Lucky Rose;;;;WD-TF-W-0001;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;0.99;USD
99;White-0002;500;;;/upload/iblock/3c6/3c6f3cc3a5ea8404cc9c0462bd0d7122.png;White water decal on transparent film. Can be used on any background.;Popular;;White;Floral;A thin transparent film of 8-10 microns.;White;Floral;14;Lucky Rose;;;;WD-TF-W-0002;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;1.99;USD
100;White-0003;500;;;/upload/iblock/0d0/0d0d82fc2506172a0068bf67be7bffc4.png;White water decal on transparent film. Can be used on any background.;Popular;;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;;;;WD-TF-W-0003;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;1.99;USD
101;White-0004;500;;;/upload/iblock/edc/edc7a2932f7c5a63d15ef7edc74a9e0c.png;White water decal on transparent film. Can be used on any background.;;;White;Thematic;A thin transparent film of 8-10 microns.;White;Thematic;14;Lucky Rose;;;;WD-TF-W-0004;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;0.00;USD
102;White-0005;500;;;/upload/iblock/b22/b2237610e54933a4a385349911c1a977.png;White water decal on transparent film. Can be used on any background.;;;White;Floral;A thin transparent film of 8-10 microns.;White;Floral;14;Lucky Rose;;;;WD-TF-W-0005;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;0.00;USD
103;White-0006;500;;;/upload/iblock/158/15800913a6da66ea92f1a411021bdb65.png;White water decal on transparent film. Can be used on any background.;Popular;;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;;;;WD-TF-W-0006;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;0.00;USD
104;White-0007;500;;;/upload/iblock/734/734c341e7a7b74f6f37249cbd520bfcc.png;White water decal on transparent film. Can be used on any background.;;;White;Lace;A thin transparent film of 8-10 microns.;White;Lace;14;Lucky Rose;;;;WD-TF-W-0007;;;;;;;;;;;;;;;;;;;White series;;;200;0;0;0;0;;;0.00;USD
106;Coloring-0001;500;/upload/iblock/d3b/d3b98fb7e1f3b5bc1f6d6cb3ee94897a.png;;/upload/iblock/d9a/d9a2542f4d51934a80e938b0273165db.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0001;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
107;Coloring-0002;500;/upload/iblock/92b/92ba63ce16100ffb6594c2d5b6e78c16.png;;/upload/iblock/a84/a847de3c16c65dd296a5935b18f3870a.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Heroes;A thin transparent film of 8-10 microns.;Coloring;Heroes;14;Lucky Rose;;;;WD-TF-C-0002;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
108;Coloring-0003;500;;;/upload/iblock/eb4/eb419db3cac0bd7121abacf1b0c7339d.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Pattern;A thin transparent film of 8-10 microns.;Coloring;Pattern;14;Lucky Rose;;;;WD-TF-C-0003;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
109;Coloring-0004;500;;;/upload/iblock/d78/d785d28f8c069a6a32978fd6f00241bf.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Fruits;A thin transparent film of 8-10 microns.;Coloring;Fruits;14;Lucky Rose;;;;WD-TF-C-0004;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
110;Coloring-0005;500;;;/upload/iblock/5af/5af395c2639c53a4568762872ad4ae88.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Floral;A thin transparent film of 8-10 microns.;Coloring;Floral;14;Lucky Rose;;;;WD-TF-C-0005;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
111;Coloring-0006;500;;;/upload/iblock/c1a/c1adda4190a8ef942c0410dcd974350d.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Butterfly;A thin transparent film of 8-10 microns.;Coloring;Butterfly;14;Lucky Rose;;;;WD-TF-C-0006;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
112;Coloring-0007;500;;;/upload/iblock/6ab/6aba3c741b747c23dfa34a742d5052c8.png;"Black water decal on transparent film. 
Can be used on any background.";;;Black;Geometry;A thin transparent film of 8-10 microns.;Coloring;Geometry;14;Lucky Rose;;;;WD-TF-C-0007;;;;;;;;;;;;;;;;;;;Stencils;;;200;0;0;0;0;;;0.00;USD
130;Pedicure-0001;500;;;/upload/iblock/4a4/4a4c83cfd4599982e7b0a912a7ad4465.jpg;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0001;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
131;Pedicure-0002;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0002;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
132;Pedicure-0003;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;;;;WD-WF-P-0003;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
133;Pedicure-0004;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Others;A thin transparent film of 8-10 microns.;Pedicure;Others;12;Lucky Rose;;;;WD-WF-P-0004;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
134;Pedicure-0005;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0005;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
135;Pedicure-0006;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Thematic;A thin transparent film of 8-10 microns.;Pedicure;Thematic;12;Lucky Rose;;;;WD-WF-P-0006;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
136;Pedicure-0007;500;;;;"Colorful water decal on transparent film. 
Can be used on any background.";;;Colorful;Floral;A thin transparent film of 8-10 microns.;Pedicure;Floral;12;Lucky Rose;;;;WD-WF-P-0007;;;;;;;;;;;;;;;;;;;Pedicure;;;200;0;0;0;0;;;0.00;USD
171;F-0008;500;;;/upload/iblock/9c4/9c435dc2d1976056f601f436c4abca49.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0008;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
172;3D slider-0001;500;;;/upload/iblock/e69/e69cbf5f5fa7da4711b4cdce2e13663c.jpg;;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;3D slider;Mixed;30;Lucky Rose;;;;WD-TF-3D-0001;;;;;;;;;;;;;;;;;;;3D slider;;;200;0;0;0;0;;;0.00;USD
173;F-0009;500;;;/upload/iblock/50a/50ac4c4b435bea5ef2bccbdc2194fa2c.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0009;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
174;F-0010;500;;;/upload/iblock/fa6/fa675e51bc5631c44cd12bac736d9b02.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0010;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
175;F-0011;500;;;/upload/iblock/836/836a41b49fe1f8b2f8d638f3a227efab.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0011;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
176;F-0012;500;;;/upload/iblock/ee5/ee55615f4b95ee6e753627d6725a4916.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Inscriptions;A thin transparent film of 8-10 microns.;F;Inscriptions;14;Lucky Rose;;;;WD-TF-F-0012;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
177;F-0013;500;;;/upload/iblock/022/0221aa4ff534cfc54c06246e35e57c9a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0013;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
178;F-0014;500;;;/upload/iblock/421/421d8e6fe53d2bedd01af391c9ad78ca.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0014;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
179;F-0015;500;;;/upload/iblock/5b0/5b0364433bb7296afd1aded06b9c70e6.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0015;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
180;F-0016;500;;;/upload/iblock/168/1685a0549ba419cbd28eb8db4af8e99c.png;;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0016;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
181;F-0017;500;;;/upload/iblock/3b4/3b4a1af9d149831b6bb0ce840994c687.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Thematic;A thin transparent film of 8-10 microns.;F;Thematic;14;Lucky Rose;;;;WD-TF-F-0017;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
182;F-0018;500;;;/upload/iblock/0bf/0bf07c58596c90d8b4a8dae5b0dcc58d.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0018;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
183;F-0019;500;;;/upload/iblock/fb2/fb285e0dc336f2e6119e3ea99fa15f28.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0019;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
184;F-0020;500;;;/upload/iblock/000/00079f4e7a3b38be8c649a821351aa48.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0020;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
185;F-0021;500;;;/upload/iblock/ab2/ab204be1f814245561812a1971227761.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0021;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
186;F-0022;500;;;/upload/iblock/0b9/0b92110ebc98cdc7f3f35bd0a5b14161.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0022;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
187;F-0023;500;;;/upload/iblock/7f3/7f3cff778e7ef6123ec3cc04f9b062d5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;People;A thin transparent film of 8-10 microns.;F;People;14;Lucky Rose;;;;WD-TF-F-0023;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
188;F-0024;500;;;/upload/iblock/bef/bef169912aee5eaa33817ea75563e1c5.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;21;Lucky Rose;;;;WD-TF-F-0024;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
189;F-0025;500;;;/upload/iblock/839/83967aeffa16c4f501c7a462e34c0360.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Fruits;A thin transparent film of 8-10 microns.;F;Fruits;14;Lucky Rose;;;;WD-TF-F-0025;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
190;F-0026;500;;;/upload/iblock/7e9/7e9550ecc621cf8e24e99f0110fc2675.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0026;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
191;F-0027;500;;;/upload/iblock/11a/11a58cabbf70a3e6776c4b7b99d07cad.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Butterfly;A thin transparent film of 8-10 microns.;F;Butterfly;14;Lucky Rose;;;;WD-TF-F-0027;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
192;F-0028;500;;;/upload/iblock/a53/a53b32823210b32d3e84227586e49651.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Animals;A thin transparent film of 8-10 microns.;F;Animals;14;Lucky Rose;;;;WD-TF-F-0028;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
193;F-0029;500;;;/upload/iblock/0fc/0fc548b3f396165e9cd64506fde71d9a.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Pattern;A thin transparent film of 8-10 microns.;F;Pattern;14;Lucky Rose;;;;WD-TF-F-0029;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
194;F-0030;500;;;/upload/iblock/60e/60ecbedc443b0665db7434a7ef38ee16.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Flowers;A thin transparent film of 8-10 microns.;F;Flowers;14;Lucky Rose;;;;WD-TF-F-0030;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
195;F-0031;500;;;/upload/iblock/2d6/2d6a3a231afff9f0f96d1d1a8b0ad266.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Mixed;A thin transparent film of 8-10 microns.;F;Mixed;14;Lucky Rose;;;;WD-TF-F-0031;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
196;F-0032;500;;;/upload/iblock/94d/94de23d867c63a194fe71a4f4a589e19.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Lace;A thin transparent film of 8-10 microns.;F;Lace;14;Lucky Rose;;;;WD-TF-F-0032;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
197;F-0033;500;;;/upload/iblock/dff/dff463b62d7832e61a7cee4b9f3f1101.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;21;Lucky Rose;;;;WD-TF-F-0033;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
198;F-0034;500;;;/upload/iblock/06c/06c1edc76117710056785791616b8f89.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0034;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
199;F-0035;500;;;/upload/iblock/637/637a7b12779ee2010e373cdf698e3642.png;Colorful water decal on transparent film. Use only on white background.;;;Colorful;Others;A thin transparent film of 8-10 microns.;F;Others;14;Lucky Rose;;;;WD-TF-F-0035;;;;;;;;;;;;;;;;;;;F series;;;200;0;0;0;0;;;0.00;USD
